2017-07-20 16:55:40,299 DEBUG o.s.b.f.s.AbstractBeanFactory [main] Returning cached instance of singleton bean 'autoConfigurationReport'
2017-07-20 16:55:40,361 DEBUG o.s.c.e.PropertySourcesPropertyResolver [main] Could not find key 'spring.messages.basename' in any property source
2017-07-20 16:55:40,361 DEBUG o.s.c.i.s.PathMatchingResourcePatternResolver [main] Resolved classpath location [messages.properties] to resources []
2017-07-20 16:55:40,392 DEBUG o.s.b.f.s.AbstractBeanFactory [main] Returning cached instance of singleton bean 'autoConfigurationReport'
2017-07-20 16:55:40,408 DEBUG o.s.b.f.s.AbstractBeanFactory [main] Returning cached instance of singleton bean 'autoConfigurationReport'
2017-07-20 16:55:40,502 DEBUG o.s.b.f.s.AbstractBeanFactory [main] Returning cached instance of singleton bean 'autoConfigurationReport'
2017-07-20 16:55:40,517 DEBUG o.s.b.f.s.AbstractBeanFactory [main] Returning cached instance of singleton bean 'autoConfigurationReport'
2017-07-20 16:55:40,517 DEBUG o.s.b.f.s.AbstractBeanFactory [main] Returning cached instance of singleton bean 'autoConfigurationReport'
2017-07-20 16:55:40,517 DEBUG o.s.b.f.s.AbstractBeanFactory [main] Returning cached instance of singleton bean 'autoConfigurationReport'
2017-07-20 16:55:40,517 DEBUG o.s.b.f.s.AbstractBeanFactory [main] Returning cached instance of singleton bean 'autoConfigurationReport'
2017-07-20 16:55:40,517 DEBUG o.s.b.f.s.AbstractBeanFactory [main] Returning cached instance of singleton bean 'autoConfigurationReport'
2017-07-20 16:55:40,517 DEBUG o.s.b.f.s.AbstractBeanFactory [main] Returning cached instance of singleton bean 'autoConfigurationReport'
2017-07-20 16:55:40,533 DEBUG o.s.b.f.s.AbstractBeanFactory [main] Returning cached instance of singleton bean 'autoConfigurationReport'
2017-07-20 16:55:40,533 DEBUG o.s.b.f.s.AbstractBeanFactory [main] Returning cached instance of singleton bean 'autoConfigurationReport'
2017-07-20 16:55:40,533 DEBUG o.s.b.f.s.AbstractBeanFactory [main] Returning cached instance of singleton bean 'autoConfigurationReport'
2017-07-20 16:55:40,533 DEBUG o.s.b.f.s.AbstractBeanFactory [main] Returning cached instance of singleton bean 'autoConfigurationReport'
2017-07-20 16:55:40,548 DEBUG o.s.b.f.s.AbstractBeanFactory [main] Returning cached instance of singleton bean 'autoConfigurationReport'
2017-07-20 16:55:40,548 DEBUG o.s.b.f.s.AbstractBeanFactory [main] Returning cached instance of singleton bean 'autoConfigurationReport'
2017-07-20 16:55:40,548 DEBUG o.s.b.f.s.AbstractBeanFactory [main] Returning cached instance of singleton bean 'autoConfigurationReport'
2017-07-20 16:55:40,548 DEBUG o.s.b.f.s.AbstractBeanFactory [main] Returning cached instance of singleton bean 'autoConfigurationReport'
2017-07-20 16:55:40,548 DEBUG o.s.b.f.s.AbstractBeanFactory [main] Returning cached instance of singleton bean 'autoConfigurationReport'
2017-07-20 16:55:40,564 DEBUG o.s.b.f.s.AbstractBeanFactory [main] Returning cached instance of singleton bean 'autoConfigurationReport'
2017-07-20 16:55:40,580 DEBUG o.s.b.f.s.AbstractBeanFactory [main] Returning cached instance of singleton bean 'autoConfigurationReport'
2017-07-20 16:55:40,580 DEBUG o.s.b.f.s.AbstractBeanFactory [main] Returning cached instance of singleton bean 'autoConfigurationReport'
2017-07-20 16:55:40,580 DEBUG o.s.b.f.s.AbstractBeanFactory [main] Returning cached instance of singleton bean 'autoConfigurationReport'
2017-07-20 16:55:40,580 DEBUG o.s.b.f.s.AbstractBeanFactory [main] Returning cached instance of singleton bean 'autoConfigurationReport'
2017-07-20 16:55:40,580 DEBUG o.s.b.f.s.AbstractBeanFactory [main] Returning cached instance of singleton bean 'autoConfigurationReport'
2017-07-20 16:55:40,595 DEBUG o.s.b.f.s.AbstractBeanFactory [main] Returning cached instance of singleton bean 'autoConfigurationReport'
2017-07-20 16:55:40,595 DEBUG o.s.b.f.s.AbstractBeanFactory [main] Returning cached instance of singleton bean 'autoConfigurationReport'
2017-07-20 16:55:40,611 DEBUG o.s.b.f.s.AbstractBeanFactory [main] Returning cached instance of singleton bean 'autoConfigurationReport'
2017-07-20 16:55:40,611 DEBUG o.s.b.f.s.AbstractBeanFactory [main] Returning cached instance of singleton bean 'autoConfigurationReport'
2017-07-20 16:55:40,643 DEBUG o.s.b.f.s.AbstractBeanFactory [main] Returning cached instance of singleton bean 'autoConfigurationReport'
2017-07-20 16:55:40,643 DEBUG o.s.b.f.s.AbstractBeanFactory [main] Returning cached instance of singleton bean 'autoConfigurationReport'
2017-07-20 16:55:40,690 DEBUG o.s.b.f.s.AbstractBeanFactory [main] Returning cached instance of singleton bean 'autoConfigurationReport'
2017-07-20 16:55:40,690 DEBUG o.s.b.f.s.AbstractBeanFactory [main] Returning cached instance of singleton bean 'autoConfigurationReport'
2017-07-20 16:55:40,705 DEBUG o.s.b.f.s.AbstractBeanFactory [main] Returning cached instance of singleton bean 'autoConfigurationReport'
2017-07-20 16:55:40,705 DEBUG o.s.b.f.s.AbstractBeanFactory [main] Returning cached instance of singleton bean 'autoConfigurationReport'
2017-07-20 16:55:40,705 DEBUG o.s.b.f.s.AbstractBeanFactory [main] Returning cached instance of singleton bean 'autoConfigurationReport'
2017-07-20 16:55:40,705 DEBUG o.s.b.f.s.AbstractBeanFactory [main] Returning cached instance of singleton bean 'autoConfigurationReport'
2017-07-20 16:55:40,705 DEBUG o.s.b.f.s.AbstractBeanFactory [main] Returning cached instance of singleton bean 'autoConfigurationReport'
2017-07-20 16:55:40,737 DEBUG o.s.b.f.s.AbstractBeanFactory [main] Returning cached instance of singleton bean 'autoConfigurationReport'
2017-07-20 16:55:40,737 DEBUG o.s.b.f.s.AbstractBeanFactory [main] Returning cached instance of singleton bean 'autoConfigurationReport'
2017-07-20 16:55:40,737 DEBUG o.s.b.f.s.AbstractBeanFactory [main] Returning cached instance of singleton bean 'autoConfigurationReport'
2017-07-20 16:55:40,737 DEBUG o.s.b.f.s.AbstractBeanFactory [main] Returning cached instance of singleton bean 'autoConfigurationReport'
2017-07-20 16:55:40,737 DEBUG o.s.b.f.s.AbstractBeanFactory [main] Returning cached instance of singleton bean 'autoConfigurationReport'
2017-07-20 16:55:40,737 DEBUG o.s.b.f.s.AbstractBeanFactory [main] Returning cached instance of singleton bean 'autoConfigurationReport'
2017-07-20 16:55:40,737 DEBUG o.s.b.f.s.AbstractBeanFactory [main] Returning cached instance of singleton bean 'autoConfigurationReport'
2017-07-20 16:55:40,752 DEBUG o.s.b.f.s.AbstractBeanFactory [main] Returning cached instance of singleton bean 'autoConfigurationReport'
2017-07-20 16:55:40,752 DEBUG o.s.b.f.s.AbstractBeanFactory [main] Returning cached instance of singleton bean 'autoConfigurationReport'
2017-07-20 16:55:40,752 DEBUG o.s.b.f.s.AbstractBeanFactory [main] Returning cached instance of singleton bean 'autoConfigurationReport'
